data,timestamp (ms),timestamp (formatted)
",0.77,1628697894.632037,-32.24732,-47.11978,0
",1628697894.998023,Wed Aug 11 16:04:54 2021
"1628697895.990409,95,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697895.980367,-0.07625198364257812,-16.31101989746094,-47.65969085693359,136.3694610595703,138.1236114501953,12.06651973724365,197163.617256875,0.0005340576171875,-0.040435791015625,-0.993743896484375,197163.32325125,0.003069026861339808,0.0069489860907197,-0.003659183392301202,197163.596452875,63.605712890625,-76.72279357910156,-112.7796478271484,197163.25163525,-0.1023938003341362,0.003030313674892973,0.04086507760216498,-0.0006417559925466776,0.0002185138873755932,-0.001265655038878322,-0.002417424926534295,-0.0002534762024879456,0.003784000873565674,2,0.02048184318441225,0.0004673034694072575,-0.05113287766808861,0.9984817655810545,0.003027779050171375,-0.04085370525717735,-0.9991605281829834,-0.007312774658203125,-16.06451416015625,-47.36170959472656,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197160.807062,0,0.9274559,100.7148,1628697801.992448,3232235814,168305893,0,0,5,16286978",1628697896.092631,Wed Aug 11 16:04:56 2021
"92.137151,1,0.77,1628697895.61809,-24.48353,-52.9988,0
",1628697896.103418,Wed Aug 11 16:04:56 2021
"1628697896.995524,96,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697896.985596,-0.3573493957519531,-16.3114013671875,-48.12197113037109,136.3826904296875,138.1368408203125,12.06663227081299,197164.62240575,0.0042877197265625,-0.0405120849609375,-0.9936065673828125,197164.323375875,0.002826412906870246,0.008959672413766384,-0.004289553500711918,197164.62092775,63.70018005371094,-76.40663146972656,-113.4810638427734,197164.256783875,-0.1025752788289914,0.003007659883915687,0.0410449154814572,0.001062593655660748,-0.001031043007969856,9.512715041637421e-05,0.001206305809319019,0.0009485445916652679,0.004814267158508301,2,0.02057108802245328,0.0004495237267317523,-0.05122348422596662,0.9984752416651963,0.003005122300237417,-0.04103339090943336,-0.9991532564163208,-0.4893989562988281,-16.3170166015625,-48.04628753662109,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197161.876708,0,0.9089584,100.715,1628697801.992448,3232235814,168305893,0,0,5,1628697892.13",1628697896.993297,Wed Aug 11 16:04:56 2021
"7151,1,0.77,1628697896.617717,-27.43779,-35.74871,0
",1628697896.996975,Wed Aug 11 16:04:56 2021
"1628697898.000807,97,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697897.990673,-0.4196739196777344,-16.33626556396484,-48.558837890625,136.3883972167969,138.1425476074219,12.06673526763916,197165.6275535,0.003021240234375,-0.041778564453125,-0.9936370849609375,197165.32349775,0.002330532297492027,0.007873635739088058,-0.005047755315899849,197165.6153275,63.31700134277344,-76.79450988769531,-113.8697357177734,197165.26193275,-0.1027230241863021,0.002900093686543659,0.04099814863313233,-0.0008378175552934408,-0.00138615258038044,-0.00210794061422348,-0.0003799488767981529,-0.0002120733261108398,0.005457401275634766,2,0.02054501523017745,0.0003955040647661964,-0.05129841045656397,0.9984719242372452,0.002897652564570308,-0.04098666459321976,-0.9991555213928223,-0.4961280822753906,-16.02481079101562,-48.61610412597656,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197161.876708,0,0.9089584,100.715,1628697801.992448,3232235814,168305893,0,0,5,1628697892.1371",1628697898.040925,Wed Aug 11 16:04:58 2021
"51,1,0.77,1628697897.630846,-30.50936,-55.19407,0
",1628697898.045759,Wed Aug 11 16:04:58 2021
"1628697899.011874,98,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697898.99578,-0.11029052734375,-16.04833984375,-47.70577239990234,136.4046630859375,138.1588134765625,12.06682777404785,197166.6327035,0.00299072265625,-0.040924072265625,-0.993896484375,197166.3236225,0.003162770066410303,0.009511213749647141,-0.00355931487865746,197166.6095875,63.77275085449219,-76.77589416503906,-113.1935577392578,197166.2670815,-0.1030006402175021,0.00298025371501193,0.04111655231501175,6.058113649487495e-05,-0.000334146898239851,-0.0001823168713599443,5.877017974853516e-05,0.0007912404835224152,0.004521489143371582,2,0.02060624099233092,0.0004296221053893745,-0.05143602864777241,0.9984636291766749,0.00297773047350347,-0.04110496863722801,-0.9991503953933716,-0.185272216796875,-16.11869049072266,-48.08282470703125,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197162.946317,0,0.8719673,100.7154,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151,1,0.77,1628",1628697899.015698,Wed Aug 11 16:04:59 2021
"697898.618022,-27.70741,-49.4159,0
",1628697899.019529,Wed Aug 11 16:04:59 2021
"1628697900.011015,99,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697900.001107,-0.4121742248535156,-16.39548492431641,-48.08843994140625,136.4202880859375,138.1744384765625,12.06693458557129,197167.63785225,0.003631591796875,-0.0402984619140625,-0.9932861328125,197167.3237445,0.004425108432769775,0.01003505755215883,-0.002433596644550562,197167.63384625,63.44947814941406,-76.60549926757812,-113.2120361328125,197167.2722305,-0.1032587401259924,0.003089357037105661,0.04109916741966022,-0.001745036919601262,-0.002811222802847624,-0.002132628113031387,0.003688160097226501,-0.0003857947885990143,0.00436931848526001,2,0.02060043001349627,0.00048187912857766,-0.05156377793225136,0.998457143887544,0.003086743410676718,-0.04108759760856628,-0.9991507530212402,-0.3969383239746094,-16.18280792236328,-47.68041229248047,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197164.015955,0,0.829689,100.7159,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151,1,0",1628697900.017084,Wed Aug 11 16:05:00 2021
".77,1628697899.618237,-27.57144,-54.47165,0
",1628697900.023367,Wed Aug 11 16:05:00 2021
"1628697901.016179,100,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697901.006173,-0.2129173278808594,-16.5113525390625,-47.75628662109375,136.4220275878906,138.1761779785156,12.06705188751221,197168.6430014167,0.001861572265625,-0.040863037109375,-0.9938201904296875,197168.32386925,0.003866909770295024,0.004230431281030178,-0.001185905653983355,197168.6280344167,63.58587646484375,-76.99430847167969,-112.9486083984375,197168.27737925,-0.1033606884744893,0.003076869728524694,0.04111531019627566,0.0006152207497507334,-0.001863718032836914,-0.001405289396643639,-0.0008464790880680084,0.001079913228750229,0.00616919994354248,2,0.02060819232106188,0.0004741778293417083,-0.05161478389504415,0.9984542962871098,0.003074264619499445,-0.04110372811555862,-0.9991501569747925,-0.2457275390625,-16.15281677246094,-48.16997528076172,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197165.085561,0,0.7900543,100.7164,1628697801.992448,3232235814,168305893,0,0,5,1628697892.",1628697901.023704,Wed Aug 11 16:05:01 2021
"137151,1,0.77,1628697900.632474,-26.94689,-48.37206,0
",1628697901.027213,Wed Aug 11 16:05:01 2021
"1628697902.021471,101,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697902.011265,-0.2940521240234375,-15.88182067871094,-48.16222381591797,136.4301147460938,138.1842651367188,12.06716442108154,197169.6481517917,0.0037078857421875,-0.0412750244140625,-0.9949798583984375,197169.3239914167,0.003633084241300821,0.006397977937012911,-0.003299123840406537,197169.6222687917,63.66250610351562,-76.23429870605469,-113.5588073730469,197169.2825294167,-0.1034691468306466,0.003026858599897739,0.04105471658645601,0.002606450812891126,0.0008425735868513584,-0.001647095894441009,0.0003173730801790953,0.0001038461923599243,0.006400763988494873,2,0.02057667623041151,0.0004496607175883648,-0.05166952255492957,0.998452124225205,0.00302430335432291,-0.04104318469762802,-0.9991527795791626,-0.4235763549804688,-16.36245727539062,-47.78797149658203,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197166.155191,0,0.7477798,100.7169,1628697801.992448,3232235814,168305893,0,0,5,162",1628697902.039316,Wed Aug 11 16:05:02 2021
"8697892.137151,1,0.77,1628697901.618029,-27.29162,-47.75164,0
",1628697902.047985,Wed Aug 11 16:05:02 2021
"1628697903.030643,102,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697903.016573,0.04378890991210938,-16.22609710693359,-47.52857971191406,136.4276275634766,138.1817779541016,12.06728935241699,197170.653302,0.0012359619140625,-0.0424346923828125,-0.995361328125,197170.3241177917,0.003678091801702976,0.01007766742259264,-0.001930791768245399,197170.646575,63.63397216796875,-76.60670471191406,-112.9217376708984,197170.2876797917,-0.1034438575946028,0.002805523670418314,0.04083734770619814,0.0004864209331572056,-0.001299359835684299,0.001130616990849376,-0.002955766627565026,-0.0002811849117279053,0.006196677684783936,2,0.02046243697498427,0.0003450455103235729,-0.05165944005631279,0.9984550655572395,0.002803180832415819,-0.04082599654793739,-0.9991623163223267,-0.3217201232910156,-15.8851318359375,-48.15064239501953,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197167.224784,0,0.7107849,100.7173,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137",1628697903.065361,Wed Aug 11 16:05:03 2021
"151,1,0.77,1628697902.617658,-16.69388,-37.96902,0
",1628697903.071483,Wed Aug 11 16:05:03 2021
"1628697904.031622,103,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697904.021551,-0.1723365783691406,-16.4525146484375,-47.96086883544922,136.43212890625,138.186279296875,12.06744956970215,197171.658455625,0.0044097900390625,-0.0413055419921875,-0.9934234619140625,197171.324241,0.00447011599317193,0.007890147157013416,-0.003758252831175923,197171.640866625,63.65576171875,-76.94215393066406,-113.2186889648438,197171.292831,-0.1035143773216117,0.003108250804146957,0.04098933944747327,0.001982660964131355,-0.001829232089221478,0.001422861241735518,0.002326495945453644,0.001854319125413895,0.005106151103973389,2,0.02054615201565253,0.000491520244377569,-0.05169135027591309,0.998451612622234,0.003105635056272149,-0.04097786173224449,-0.9991552233695984,-0.2563743591308594,-16.6234130859375,-48.354248046875,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197168.29439,0,0.6843605,100.7177,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151,1,0.77,162",1628697904.041944,Wed Aug 11 16:05:04 2021
"8697903.633068,-21.81388,-52.87522,0
",1628697904.04544,Wed Aug 11 16:05:04 2021
"1628697905.036746,104,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697905.026845,-0.4933586120605469,-16.55196380615234,-48.13401794433594,136.4290466308594,138.1831970214844,12.06760692596436,197172.663604125,0.0033416748046875,-0.039031982421875,-0.990936279296875,197172.324370625,0.006394782569259405,0.006434996146708727,-0.004757204558700323,197172.635281125,63.61854553222656,-76.97518920898438,-113.4296112060547,197172.297984625,-0.1035041910258009,0.002988763168065224,0.04098696047812726,-0.0009141997434198856,0.001303755212575197,-0.0007447467651218176,1.973565667867661e-05,0.000249769538640976,0.005579650402069092,2,0.02054187421136996,0.0004320350899448717,-0.05168749623643243,0.9984519125910297,0.002986248582601547,-0.04097548499703407,-0.9991557002067566,-0.2061996459960938,-16.45068359375,-48.19029998779297,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197169.363973,0,0.6473694,100.7181,1628697801.992448,3232235814,168305893,0,0,5,162869789",1628697905.072571,Wed Aug 11 16:05:05 2021
"2.137151,1,0.77,1628697904.618132,-28.00213,-53.50198,0
",1628697905.076861,Wed Aug 11 16:05:05 2021
"1628697906.042025,105,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697906.031833,-0.4626846313476562,-16.25144195556641,-47.84135437011719,136.4334106445312,138.1875610351562,12.06774139404297,197173.668755875,0.00311279296875,-0.0409393310546875,-0.9940185546875,197173.324492125,0.004728442523628473,0.004846686962991953,-0.002733468543738127,197173.659687875,63.64068603515625,-77.10484313964844,-112.8322601318359,197173.303133125,-0.1035788396394762,0.002950463855367702,0.04107885957224534,-0.0009317896328866482,0.002283752895891666,0.004162471741437912,-0.0007812196854501963,-0.0009401440620422363,0.004538416862487793,2,0.02058677696302772,0.0004097689650791299,-0.05172503710601484,0.9984491017778239,0.00294797052629292,-0.04106730595231056,-0.9991520047187805,-0.4550056457519531,-16.67501831054688,-47.28707122802734,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197170.433553,0,0.6077347,100.7186,1628697801.992448,3232235814,168305893,0,0,5,162869789",1628697906.054065,Wed Aug 11 16:05:06 2021
"2.137151,1,0.77,1628697905.618105,-43.8737,-55.74322,0
",1628697906.058686,Wed Aug 11 16:05:06 2021
"1628697907.05104,106,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697907.037135,-0.5518074035644531,-16.43976593017578,-47.41368865966797,136.4415588378906,138.1957092285156,12.06787300109863,197174.673907875,0.003173828125,-0.0399627685546875,-0.994110107421875,197174.324619875,0.004312989301979542,0.005960687063634396,-0.001715608406811953,197174.653925875,63.12678527832031,-77.07525634765625,-112.6482238769531,197174.308284875,-0.1036330518413286,0.00305029088346377,0.0410922468488787,0.002705405931919813,0.00130003597587347,0.0009253211319446564,0.0001261194702237844,0.00107213482260704,0.005559921264648438,2,0.02059605340360986,0.0004587002251287761,-0.05175105375038958,0.9984475889112887,0.003047711215913296,-0.04108068346977234,-0.9991511702537537,-0.2914962768554688,-16.50102233886719,-47.79671478271484,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197171.503135,0,0.5654564,100.7191,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151",1628697907.168842,Wed Aug 11 16:05:07 2021
",1,0.77,1628697906.631085,-26.13183,-53.00702,0
",1628697907.174224,Wed Aug 11 16:05:07 2021
"1628697908.056177,107,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697908.042274,0.03165435791015625,-16.33197021484375,-47.90959930419922,136.4479217529297,138.2020721435547,12.06798267364502,197175.67905975,0.002349853515625,-0.0415191650390625,-0.9937286376953125,197175.324744875,0.005534847732633352,0.004106860607862473,-0.001457814360037446,197175.67825775,63.61270141601562,-76.97909545898438,-112.9419097900391,197175.313436875,-0.1037906224579304,0.003104899151224354,0.04104253207497121,-0.002486684825271368,0.001909166108816862,0.003025218611583114,0.0002393973991274834,-1.513957977294922e-05,0.005744874477386475,2,0.02057268629951203,0.0004856290862081513,-0.05182921990236661,0.9984439898146433,0.00310227950103581,-0.04103101044893265,-0.9991530776023865,0.06567764282226562,-16.56167602539062,-48.05982971191406,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197172.572779,0,0.5363922,100.7194,1628697801.992448,3232235814,168305893,0,0,5,162869789",1628697908.086515,Wed Aug 11 16:05:08 2021
"2.137151,1,0.77,1628697907.618173,-39.95604,-55.89201,0
",1628697908.093375,Wed Aug 11 16:05:08 2021
"1628697909.057378,108,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697909.047381,-0.3273468017578125,-16.17710113525391,-47.81988525390625,136.4541473388672,138.2082977294922,12.06807422637939,197176.684212875,0.003173828125,-0.040283203125,-0.9938201904296875,197176.32487275,0.004619785584509373,0.008579373359680176,-0.003606186481192708,197176.672433875,63.52421569824219,-76.55841064453125,-112.9036102294922,197176.31858975,-0.1038723967424803,0.002945927846062911,0.04100958015919122,-0.0004029138945043087,0.0001776744611561298,-0.0005542503204196692,0.001008582068607211,0.0006233267486095428,0.006402850151062012,2,0.02055213501788048,0.0004062815875162341,-0.05187172548439622,0.9984421388984492,0.002943446626886725,-0.04099808633327484,-0.9991548657417297,-0.3648948669433594,-16.25975036621094,-47.84129333496094,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197173.642356,0,0.5126114,100.7197,1628697801.992448,3232235814,168305893,0,0,5,1628697892.13",1628697909.11267,Wed Aug 11 16:05:09 2021
"7151,1,0.77,1628697908.61837,-27.54531,-50.25342,0
",1628697909.122147,Wed Aug 11 16:05:09 2021
"1628697910.062457,109,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697910.05254,-0.2557144165039062,-16.37200927734375,-48.08963775634766,136.4601593017578,138.2143096923828,12.06816673278809,197177.689364625,0.0029296875,-0.0411529541015625,-0.9953765869140625,197177.324997875,0.007185208611190319,0.006375074852257967,-0.003052781568840146,197177.666661625,63.5902099609375,-76.8065185546875,-113.0460815429688,197177.323741875,-0.1040172715615599,0.002952044782850535,0.04091973227205471,0.00193900871090591,0.0005592848174273968,-0.001005540601909161,-0.001301617361605167,-0.0001378357410430908,0.005109488964080811,2,0.02050746933830735,0.0004101828004430645,-0.05194410045654158,0.998439305342715,0.002949569374322891,-0.04090831428766251,-0.9991585612297058,-0.3668708801269531,-16.42548370361328,-48.01342010498047,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197174.711968,0,0.5126114,100.7197,1628697801.992448,3232235814,168305893,0,0,5,1628697892.1371",1628697910.139019,Wed Aug 11 16:05:10 2021
"51,1,0.77,1628697909.630976,-26.76076,-50.81381,0
",1628697910.147433,Wed Aug 11 16:05:10 2021
"1628697911.067575,110,1628697897.719307,55.82836070192611,-4.280224284983366,22.64421,-1,-1,10,65,-9999,1628697911.057701,-0.3561782836914062,-16.15594482421875,-47.75194549560547,136.4549560546875,138.2091064453125,12.06827163696289,197178.694518,0.00091552734375,-0.0409393310546875,-0.9935302734375,197178.325126625,0.003315901849418879,0.006204366218298674,-0.004215251188725233,197178.69099,63.29708862304688,-76.65208435058594,-112.6747131347656,197178.328894625,-0.1040213673178434,0.003067104450553572,0.0408878075799152,0.0003506690263748169,0.0001485357061028481,9.969621896743774e-05,-0.001126667484641075,4.388764500617981e-05,0.004606902599334717,2,0.02049452062743749,0.0004684110576120872,-0.05194500519733919,0.9984395271401934,0.003064536256715655,-0.04087641462683678,-0.9991595149040222,-0.2635955810546875,-16.38146209716797,-48.01792907714844,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197175.781585,0,0.5205383,100.7196,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151",1628697911.16233,Wed Aug 11 16:05:11 2021
",1,0.77,1628697910.618098,-24.41317,-49.09765,0
",1628697911.166916,Wed Aug 11 16:05:11 2021
"1628697912.075829,111,1628697911.455074,55.82836070189013,-4.280224285325859,22.64474,-1,-1,10,65,-9999,1628697912.062814,-0.4079093933105469,-16.55591583251953,-47.86325073242188,136.4559173583984,138.2100677490234,12.06839466094971,197179.6996709167,0.00457763671875,-0.0412750244140625,-0.9909515380859375,197179.325252,0.003825630992650986,0.004267981741577387,-0.0009424926829524338,197179.6852399167,63.41242980957031,-77.10592651367188,-113.0522613525391,197179.334048,-0.1040271084246001,0.00310785832711855,0.04102349531607592,-0.001051401719450951,-0.002973454538732767,-0.004530567675828934,0.002311632968485355,0.001613788306713104,0.004448652267456055,2,0.0205633171366777,0.0004851688293434674,-0.05194727344210753,0.9984380393145778,0.003105238545686007,-0.0410119891166687,-0.9991538524627686,-0.2708816528320312,-16.21822357177734,-47.69924926757812,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197176.851182,0,0.5284653,100.7195,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137",1628697912.189306,Wed Aug 11 16:05:12 2021
"151,1,0.77,1628697911.61841,-27.79398,-48.85922,0
",1628697912.195941,Wed Aug 11 16:05:12 2021
"1628697913.078115,112,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697913.068052,-0.3134384155273438,-16.44844818115234,-47.94129180908203,136.4604187011719,138.2145690917969,12.06855010986328,197180.704824,0.004119873046875,-0.0395050048828125,-0.9951629638671875,197180.3253809167,0.002818956039845943,0.005642439238727093,-0.003185140667483211,197180.679583,63.85391235351562,-76.9354248046875,-112.4027557373047,197180.3392009167,-0.1039965647422708,0.002965109907754888,0.04082695458283789,0.0002410707529634237,-0.0009940857999026775,0.002001937478780746,-0.0007501076906919479,-0.0009782165288925171,0.00613558292388916,2,0.02046148766880812,0.0004193294721820343,-0.05193374633277564,0.9984407998242754,0.002962634665891528,-0.04081561416387558,-0.9991623163223267,-0.05504989624023438,-16.46958160400391,-47.61727905273438,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197177.920781,0,0.5575294,100.7192,1628697801.992448,3232235814,168305893,0,0,5,162869789",1628697913.064541,Wed Aug 11 16:05:13 2021
"2.137151,1,0.77,1628697912.631025,-31.22786,-43.48648,0
",1628697913.069371,Wed Aug 11 16:05:13 2021
"1628697914.083121,113,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697914.07306,-0.187835693359375,-16.19109344482422,-48.26568603515625,136.4607086181641,138.2148590087891,12.06873035430908,197181.709977,0.006072998046875,-0.0402984619140625,-0.9944305419921875,197181.325507,0.003212038660421968,0.008023837581276894,-0.00407383730635047,197181.704036,63.90629577636719,-76.57926940917969,-113.4878234863281,197181.344354,-0.1040483369351003,0.003018789370083701,0.04083991077049024,-0.0007366517093032598,0.0009525329805910587,0.0009198139887303114,0.0002491157501935959,0.0007437132298946381,0.003662943840026855,2,0.02046935957721092,0.0004452607773765783,-0.05195902249471668,0.9984393842292834,0.003016267670318484,-0.04082855954766273,-0.9991616010665894,-0.1735992431640625,-16.42076873779297,-47.45376586914062,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197177.920781,0,0.5575294,100.7192,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151,1,",1628697914.071442,Wed Aug 11 16:05:14 2021
"0.77,1628697913.617996,-17.03361,-34.46238,0
",1628697914.084628,Wed Aug 11 16:05:14 2021
"1628697915.091066,114,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697915.078327,-0.0446624755859375,-16.21949005126953,-47.98068237304688,136.4501342773438,138.2042846679688,12.06894874572754,197182.715129125,0.00408935546875,-0.0419158935546875,-0.99920654296875,197182.325636,0.003782487707212567,0.006178533658385277,-0.004263720940798521,197182.698261125,63.69020080566406,-76.81465148925781,-113.1715698242188,197182.349507,-0.1038515990018232,0.003018502332076599,0.04100443906960306,0.0006594974547624588,-0.003483693115413189,6.659212522208691e-05,-0.0005287763196974993,-0.0008313991129398346,0.005441546440124512,2,0.02055144393195682,0.0004428596912440363,-0.05186059805703602,0.9984428233738996,0.003015960566699505,-0.04099294915795326,-0.9991548657417297,-0.1684150695800781,-16.40559387207031,-48.02432250976562,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197178.990412,0,0.5918808,100.7188,1628697801.992448,3232235814,168305893,0,0,5,1628697892.13",1628697915.093186,Wed Aug 11 16:05:15 2021
"7151,1,0.77,1628697914.617443,-26.24939,-40.07979,0
",1628697915.097966,Wed Aug 11 16:05:15 2021
"1628697916.095494,115,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697916.083455,0.08377456665039062,-16.43996429443359,-47.86174011230469,136.4575958251953,138.2117462158203,12.0692024230957,197183.7202811667,0.0062103271484375,-0.04913330078125,-0.998199462890625,197183.325759125,0.002580603118985891,0.004175037611275911,-0.002830940298736095,197183.6925181667,64.10855102539062,-76.99995422363281,-112.9498901367188,197183.354658125,-0.10392321031206,0.003005366412670988,0.04090395092534793,-0.0005710760597139597,0.002367594745010138,0.0001236889511346817,0.0002625351771712303,-0.00389200821518898,0.004987895488739014,2,0.02050095360071864,0.0004381766725758312,-0.05189661240692561,0.9984419786919693,0.003002848010510206,-0.04089254513382912,-0.999159038066864,-0.1710548400878906,-16.59523773193359,-47.62965393066406,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197180.05998,0,0.6341591,100.7183,1628697801.992448,3232235814,168305893,0,0,5,1628697892.1",1628697916.087753,Wed Aug 11 16:05:16 2021
"37151,1,0.77,1628697915.632974,-27.54309,-45.20709,0
",1628697916.093129,Wed Aug 11 16:05:16 2021
"1628697917.09859,116,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697917.088715,-0.5079765319824219,-16.27448272705078,-47.85453033447266,136.4479522705078,138.2021026611328,12.06949329376221,197184.72543625,0.004913330078125,-0.0421905517578125,-0.994232177734375,197184.3258871667,0.003381415503099561,0.005606220569461584,-0.003525226376950741,197184.71696425,63.52772521972656,-76.91363525390625,-113.0754852294922,197184.3598101667,-0.1038480093298277,0.003367718382569534,0.04075258163318527,-0.0002207516226917505,-0.001351867336779833,0.0002066949382424355,0.00356257613748312,0.0002902448177337646,0.006732404232025146,2,0.02043476612373078,0.0006237713794863533,-0.05185556371844308,0.9984453510549364,0.003364915959537029,-0.04074130207300186,-0.9991640448570251,-0.2626457214355469,-16.30165863037109,-47.50830841064453,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197181.129578,0,0.6817207,100.7177,1628697801.992448,3232235814,168305893,0,0,5,162869789",1628697917.088792,Wed Aug 11 16:05:17 2021
"2.137151,1,0.77,1628697916.618191,-20.73524,-46.23319,0
",1628697917.09416,Wed Aug 11 16:05:17 2021
"1628697918.103668,117,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697918.093596,0.0019683837890625,-16.13848114013672,-47.6046142578125,136.4518127441406,138.2059631347656,12.06975269317627,197185.730584,0.003662109375,-0.0406341552734375,-0.9940338134765625,197185.32601525,0.003406715579330921,0.005585980135947466,-0.004720719531178474,197185.711157,63.36053466796875,-76.83854675292969,-113.0892028808594,197185.36496525,-0.1038589863581492,0.003388197970984884,0.04086048561025052,-0.002204067073762417,-0.002007115166634321,-0.0003760319668799639,-0.0007303310558199883,0.0005353875458240509,0.006392240524291992,2,0.02048916761619979,0.0006310814400986861,-0.05186068393929349,0.9984440067534317,0.003385363379493356,-0.04084911569952965,-0.999159574508667,0.04433441162109375,-15.90100860595703,-47.85484313964844,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197182.199172,0,0.7372093,100.717,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151,1",1628697918.204334,Wed Aug 11 16:05:18 2021
",0.77,1628697917.618385,-26.6552,-45.51914,0
",1628697918.209443,Wed Aug 11 16:05:18 2021
